id,host_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,name_tokens,description_tokens,neighborhood_overview_tokens
35359778,3437228,Singapore River,Central Region,1.28949,103.84799,1,8,2.0,2,2,"[""Shampoo"", ""Gym"", ""Paid parking on premises"", ""TV"", ""Oven"", ""First aid kit"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Backyard"", ""Smoke alarm"", ""Microwave"", ""Smart lock"", ""Pool"", ""Pets allowed"", ""Cooking basics"", ""Self check-in"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Single level home"", ""Elevator"", ""Coffee maker"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",245.0,92,1125,92,92,1125,1125,92.0,1125.0,14,0,0,2019-06-13,2022-01-09,4.57,4.64,4.5,4.64,4.64,4.93,4.5,2,0.22,service fees condo apartment near clarke quay,2bed 2bath condo apartment 150 meters fort canning station super quiet minutes walk away clarke quay right singapore river downtown host stays building fits needs cooking laundry hope feel like home away home become good friends dont yet account use referall link get 70 credit『 wwwairbnbcomcsolows1 』also please click read ￬￬￬,quiet minutes walk clarke quay happening place townbr br 福康宁山曾经的禁山br br according malay times prince great harbor indonesia nilo tama established royal palace mount fukoning dynasty singapore classified mount fukoning forbidden mountainbr br singapores last sultan iskandar shah buried near top hillbr br title fort canning british built turret hill 1859 chinese translation fort canning
35363901,238891646,Clementi,West Region,1.31197,103.76126,1,6,2.0,3,3,"[""TV"", ""Refrigerator"", ""Dishes and silverware"", ""Bed linens"", ""Pool"", ""Gym"", ""Air conditioning"", ""Stove"", ""Dryer"", ""Smoke alarm"", ""Washer"", ""Kitchen"", ""Microwave"", ""Iron"", ""Wifi""]",405.0,92,1125,92,92,1125,1125,92.0,1125.0,1,0,0,2022-05-06,2022-05-06,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2,0.03,spacious 3 bedroom apartment clementi,property located west singapore nearby amenities include clementi mrt station ayer rajah food centre clementi 321 shopping centre clementi mallbr br pics ref actual furniture may differ bitbr br monthly discount available,ntuc fairprice supermarket ayer rajah food centre clementi 321 shopping centre clementi mall
35429425,25185912,Bukit Timah,Central Region,1.3112,103.7953,3,2,1.0,1,1,"[""Dedicated workspace"", ""AC - split type ductless system"", ""Cooking basics"", ""Hair dryer"", ""Iron"", ""Wifi""]",88.0,92,365,92,92,365,365,92.0,365.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,room bathroom 1 min walk holland v mrt,min stay 90 daysbr big master room ensuite bathroom sound proof windows exclusive prime holland v underground mrt 1 min walk away private condo facilities swimming pool bbq club house pseudo holland v address whereby actual location several bus stops away non smoking room google holland v amazed amenities banks eateries restaurants supermarkets clinicsetc message mark 91282440 agent agent fees book viewing,holland villagebr br location super prime nearby houses gcb 2580 mil piece elite sporebr br developer tendered bought piece hv land billion dollars last march excluding const costbr br primebr 1 minute walk holland v mrtbr tons shops cafes pubs restaurants supermarkets banks medicaldental etc every amenity 3 min walk away br br see amazed crowd comes place chill work play
35477254,238891646,Bukit Merah,Central Region,1.28549,103.83389,1,2,1.0,1,1,"[""TV"", ""Host greets you"", ""Microwave"", ""Refrigerator"", ""Fire extinguisher"", ""Air conditioning"", ""Stove"", ""Dryer"", ""Smoke alarm"", ""Essentials"", ""Washer"", ""Kitchen"", ""Hair dryer"", ""Iron"", ""Wifi""]",160.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,perfect apartment outram road singapore,apartment fully furnished modern amenities located residential area restaurants happening places near,restaurants happening places near
35483332,238891646,Bukit Merah,Central Region,1.29104,103.82984,1,5,3.0,2,2,"[""Shared pool"", ""Bed linens"", ""TV"", ""Hangers"", ""Fire extinguisher"", ""Washer \u2013\u00a0In building"", ""Smoke alarm"", ""Freezer"", ""Microwave"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Elevator"", ""Dryer"", ""Kitchen"", ""Iron""]",343.0,92,1125,92,92,1125,1125,92.0,1125.0,3,0,0,2019-09-28,2021-12-25,4.67,4.0,4.33,4.33,4.33,4.67,3.33,2,0.05,2 bedroom 3 bath havelock road long stays,centrally located close central business district orchard road br br one massive luxurious modern 2 bedrooms 3 bathrooms comes impeccably furnished fine furnitures luxurious bedding along fullyfitted kitchens ideal choice short longterm stays familybr br monthly discount available,sitting along havelock road city ’ central region apartment connected singapore ’ central business district cbd wellknown shopping malls within 8 minutes ’ walk mass rapid transit mrt train station guests get desired locations major landmarks conveniently
35483354,238891646,Singapore River,Central Region,1.28833,103.83704,1,6,3.0,3,3,"[""Shared pool"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Outdoor dining area"", ""Fire extinguisher"", ""Washer \u2013\u00a0In building"", ""Smoke alarm"", ""Microwave"", ""BBQ grill"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Breakfast"", ""Elevator"", ""Outdoor furniture"", ""Dryer"", ""Kitchen"", ""Iron""]",451.0,92,1125,92,92,1125,1125,92.0,1125.0,3,0,0,2019-07-04,2022-04-26,4.67,5.0,4.67,5.0,5.0,4.67,4.33,2,0.05,fascinating 3 bedroom 3 bath havelock road,centrally located close central business district orchard road br br one massive luxurious modern 3 bedrooms 3 bathrooms comes impeccably furnished fine furnitures luxurious bedding along fullyfitted kitchens ideal choice short longterm stays familybr br laundry tokens availablebr br monthly discount available,sitting along havelock road city ’ central region apartment connected singapore ’ central business district cbd wellknown shopping malls within 8 minutes ’ walk mass rapid transit mrt train station guests get desired locations major landmarks conveniently
35483358,238891646,Novena,Central Region,1.31864,103.84894,1,2,1.0,1,1,"[""TV"", ""Free parking on premises"", ""Hangers"", ""Iron"", ""Exterior security cameras on property"", ""Shampoo"", ""Washer \u2013\u00a0In building"", ""Pool"", ""Breakfast"", ""Elevator"", ""Gym"", ""Air conditioning"", ""Dryer"", ""Smoke alarm"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Wifi""]",285.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,super comfortable 1 br apartment novena,one bedroom apartment spread 34 sq meters fully furnished amenities example safe dvd player 2 cable tvs br br located near novena happening place singapore,surrounded shopping mall novena mrt novena medical centerbr strategically located 10 minutes walk novena mrt station
35505259,138649185,Bukit Timah,Central Region,1.34197,103.77331,1,2,1.0,0,2,"[""Bed linens"", ""Private entrance"", ""Wine glasses"", ""Dedicated workspace"", ""First aid kit"", ""Oven"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Freezer"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""TV with standard cable"", ""Dining table"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",180.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,200 sqft studiojurong kechil singapore,spacious studio space located 6minute walk beauty world mrt station units features queen bed kitchenette makes perfect 2guests experience beautiful botanical garden distance 15mins drive,located jalan jurong kechill place 600 away beauty world mrt station get access city public transport nearby bus stop 2minutes walk japanese restaurant cafe located ground level conveniencebr br giant super market korean restaurants local cafes located close tourist attractions botanical garden located drive 15mins away nearby areas like bukit timah clementi jurong etc within 1015drive away place
35505259,138649185,Bukit Timah,Central Region,1.34197,103.77331,1,2,1.0,0,2,"[""Bed linens"", ""Private entrance"", ""Wine glasses"", ""Dedicated workspace"", ""First aid kit"", ""Oven"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Freezer"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""TV with standard cable"", ""Dining table"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",180.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,200 sqft studiojurong kechil singapore,spacious studio space located 6minute walk beauty world mrt station units features queen bed kitchenette makes perfect 2guests experience beautiful botanical garden distance 15mins drive,located jalan jurong kechill place 600 away beauty world mrt station get access city public transport nearby bus stop 2minutes walk japanese restaurant cafe located ground level conveniencebr br giant super market korean restaurants local cafes located close tourist attractions botanical garden located drive 15mins away nearby areas like bukit timah clementi jurong etc within 1015drive away place
35505740,156409670,Bukit Timah,Central Region,1.33984,103.77312,1,2,1.0,0,2,"[""Bed linens"", ""Private entrance"", ""Dedicated workspace"", ""First aid kit"", ""Toaster"", ""Hangers"", ""Clothing storage"", ""Fire extinguisher"", ""Pack \u2019n play/Travel crib"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Freezer"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""TV with standard cable"", ""Dining table"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Wifi"", ""Bathtub"", ""Dryer"", ""Washer"", ""Kitchen"", ""Crib"", ""Iron""]",180.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,200 sqft studiojurong kechil singapore,spacious studio space located 6minute walk beauty world mrt station units features queen bed kitchenette makes perfect 2guests experience beautiful botanical garden distance 15mins drive,located jalan jurong kechill place 600 away beauty world mrt station get access city public transport nearby bus stop 2minutes walk japanese restaurant cafe located ground level conveniencebr br giant super market korean restaurants local cafes located close tourist attractions botanical garden located drive 15mins away nearby areas like bukit timah clementi jurong etc within 1015drive away place
35506195,156409670,Bukit Timah,Central Region,1.33957,103.77295,1,2,1.0,0,2,"[""Bed linens"", ""Dedicated workspace"", ""First aid kit"", ""Toaster"", ""Patio or balcony"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Pack \u2019n play/Travel crib"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Freezer"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""TV with standard cable"", ""Dining table"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Wifi"", ""Bathtub"", ""Dryer"", ""Washer"", ""Kitchen"", ""Crib"", ""Iron""]",180.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,15 sqmtstudio jalan jurong singapore,comfort economical studios located 6minute walk beauty world mrt station units features queen bed kitchenette makes perfect 2guests experience beautiful botanical garden distance 15mins drive units comes balcony also,located jalan jurong kechill place 600 away beauty world mrt station get access city public transport nearby bus stop 2minutes walk japanese restaurant cafe located ground level conveniencebr br giant super market korean restaurants local cafes located close tourist attractions botanical garden located drive 15mins away nearby areas like bukit timah clementi jurong etc within 1015drive away place
35506661,138649185,Bukit Timah,Central Region,1.34023,103.77124,1,2,1.0,1,1,"[""Bed linens"", ""Private entrance"", ""Wine glasses"", ""Dedicated workspace"", ""First aid kit"", ""Oven"", ""Hangers"", ""Smoking allowed"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Freezer"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""TV with standard cable"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Essentials"", ""Refrigerator"", ""Wifi"", ""Bathtub"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",180.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,15 sqmtstudio jalan jurong singapore,comfort economical studios located 6minute walk beauty world mrt station units features queen bed kitchenette makes perfect 2guests experience beautiful botanical garden distance 15mins drive units comes balcony also,located jalan jurong kechill place 600 away beauty world mrt station get access city public transport nearby bus stop 2minutes walk japanese restaurant cafe located ground level conveniencebr br giant super market korean restaurants local cafes located close tourist attractions botanical garden located drive 15mins away nearby areas like bukit timah clementi jurong etc within 1015drive away place
35628829,156409670,Clementi,West Region,1.31197,103.76135,1,6,2.0,3,3,"[""Shared pool"", ""Bed linens"", ""Gym"", ""Private entrance"", ""Paid parking on premises"", ""Wine glasses"", ""Dedicated workspace"", ""First aid kit"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Backyard"", ""Outdoor dining area"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Freezer"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""TV with standard cable"", ""Host greets you"", ""BBQ grill"", ""Dining table"", ""Pets allowed"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Paid parking off premises"", ""Refrigerator"", ""Wifi"", ""Bathtub"", ""Elevator"", ""Outdoor furniture"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",359.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,classy cozy 3 br clementiii,located west side singapore fullyfurnished 3bedroom apartment comes modern home appliances facilities best big families friends individuals corporate easy accessibility singapore city via mrt halfan hour drive international airport,located renowned condominium west singapore includes nearby areas ayer rajah food centre clementi 321 shopping centre clementi mall easily accessible aye west coast highway clementi mrt stationa stadium food centres banks post office sports complex newly renovated west coast plaza within reach
35656521,238891646,Queenstown,Central Region,1.29204,103.8068,1,2,1.0,1,1,"[""TV with standard cable"", ""Hangers"", ""Iron"", ""Dining table"", ""Bed linens"", ""Pool"", ""Elevator"", ""Gym"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Washer"", ""Kitchen"", ""Hair dryer"", ""Wifi""]",290.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,perfect one bedroom apartment queenstown,spacious fully furnished 1 bed apartment located queenstown one finest areas singaporebr br living space dining areas ensuite washrooms comfort 1 bedrooms property comes deck enjoy free quality timebr br monthly discount availabile,condo edge city right next queenstown mrt station central coming integrated resorts marina bay sentosa minutes away orchard road convention hub suntec citybr 5 mrt ’ stops away cbd 2 stops bouna vista interchange mrt fusionpolis biopolis science hubs located
